종목명,BPS,EPS,SPS,ROE,영업이익률,순이익률,매출액증가율,유동자산증가율,총자산증가율,부채비율,비유동부채비율,유동부채비율
바이넥스,153572.54501047038,1201.9622834381594,18039.66899350743,15.818223215983707,139.5593003695483,75.73817281496274,423.746228077985,-177.34558240636014,1.242105672169214,1008.4178977448147,277.76857341634616,730.6493243284685
지에스이,71566.760561084,995.3338562227771,19599.150578587243,40.769858915249294,107.650198628249,97.73975360511467,198.2310928502132,-782.0668298058661,-139.04228409607566,3490.5330216998736,2231.6823945420815,1258.8506271577921
세동,32847.708697065435,-234.7934531099567,36406.35076802872,-286.9394263643784,3.165725637458989,-48.032545906391505,192.53766313500032,7.751624221082789,-4.421375858994953,24747.522532701303,6298.461808642918,18449.060724058392
원방테크,399087.0402139894,-986.2336856586837,-5207.78798402122,16.698766217286295,53.275508043806774,33.04219690078249,186.10684347493856,51.165199318026296,59.515387955285235,1068.5175816701683,286.0436664946854,782.4739151754827
프리엠스,236862.20501741674,1225.8611903333333,19886.152528,16.47965985359353,49.993873094909404,137.87498627521538,208.1405343261233,111.60134928112896,72.059343595914,278.7719802112708,71.5656388501487,207.20634136112207
스카이라이프,428464.6315257408,6875.323315409074,17486.91638620629,49.188214892924044,66.53175319839507,52.41762764218878,0.647378542888799,32.22424516486904,64.29279117596454,1112.6911805410957,356.25085183266094,756.4403287084344
금강철강,180097.50515130878,1949.4637259348292,51749.31527240918,31.880404275714604,61.574974058454366,84.02529497313077,201.81826873612187,70.01813071218002,87.72600524962958,820.1016243646142,67.0539127653921,753.0477115992221
구영테크,87255.50425404275,841.5488688628614,41916.327151320125,30.611919980875754,89.16469203720641,48.37923522961954,449.1055419213346,258.7857186416367,191.17648088099196,6342.288708155053,2166.672639715193,4175.61606843986
예스24,183736.95369164573,2363.597473924188,144057.63523775493,8.28299559528474,25.93969168132084,6.812501959548175,308.8583451106831,-373.54724058354367,-42.80038700862196,6875.475114153223,825.2448116463651,6050.230302506858
NE능률,134316.48545263032,-1406.742222038148,19500.016964682516,-37.64404966754911,22.305854659881696,-36.870921137104325,241.42977133111387,-116.73515801872182,-46.07194592961809,1251.6191794805632,247.69968072241883,1003.9194987581443
한국정보인증,94658.50360273989,1121.8757136409808,5361.067623121821,41.19920716747323,393.04295424430325,343.53130926275855,403.5138515330232,241.5956291461764,249.20842714187376,898.2751199370224,55.75812782113439,919.0499676265729
이니텍,259283.80789992237,2403.503590637239,52876.42395594524,28.168041873601418,65.99711103371435,52.38503252113768,174.23672500171588,-62.45579433674872,-58.158964923189835,770.2410251488728,215.41135872092158,554.8296664279512
세코닉스,303725.81600483524,4502.684877517646,159968.4446788083,40.95465248932719,26.73583912183155,-44.7099378551734,375.5898807669648,377.56843840145837,215.54081157424113,5914.071151022845,1465.5835966292952,4448.487554393549
웹케시,136073.4776583783,3433.1369478980987,21538.575923672746,42.20425445283953,356.8052342249006,297.1696190219769,42.23706875965496,158.586317326378,336.2099090866405,480.20111605229187,151.9122745058373,328.28884154645465
한국테크놀로지,15424.420358204587,-68.88218002325243,8550.689969052682,-91.36001350358843,-6411.002863227763,-12562.676370243476,9646.844147151409,3529.3315378097213,1899.8655426654266,11384.238751675219,2082.1717647563046,9302.066986918913
프로텍,551504.1089837827,14519.536025317391,68505.6836204682,75.57757010520352,645.0080446434283,541.22231396797,789.4173157793257,352.77626785634646,189.45940799658086,584.4796727349559,62.87131819852579,521.6083545364302
태양,549889.3287366861,4008.6367394767444,85335.75890773257,21.620470134354658,166.16192888399908,87.06698732802799,58.658348417632425,208.20492335627546,59.96551231890906,813.401133978277,257.32107337885816,556.0800605994186
한미글로벌,340050.4632966526,7671.244921382844,114521.98585009773,66.81505299026614,202.0248745329714,163.73796131409125,514.688748361316,212.09044525834403,199.3389210247533,2309.4568077995364,541.587574488166,1767.8692333113702
삼보모터스,416282.2982854374,2731.062740195116,295066.30992417794,24.39420906694322,52.50585801122055,21.667072590259078,251.0683901194802,190.98707723395336,123.66104198560173,7645.006658357165,1372.2240518556252,6272.782606501538
안랩,606023.276270028,8937.06347865033,80282.25899221627,44.93992297057848,328.68890777528827,363.86718170587557,258.3749623816148,82.63712738757141,68.5258211485158,911.3881333320978,59.0203096667487,852.3678236653493
경남제약,79030.80524970064,-1648.397356949785,15336.76372298098,-137.47387859858605,-54.071811672820274,-215.50955317390432,278.33339288934184,380.9412327795783,354.607431783657,5255.880702482675,1101.57330354269,4154.3073989399845
오상자이엘,98046.77653429292,4223.941452844907,19401.64038077896,118.47202178116284,17.314739576256095,209.99590278824937,257.32137598944377,-68.07259880967365,175.0496607939614,1735.5132503692537,38.629528667183166,1696.8837217020703
한국컴퓨터,184417.7466758736,1642.609123878668,57950.826302089015,27.708164820263548,62.67409199712657,59.311500187230074,632.1771704501472,116.22604980192887,122.39602758477733,1228.3723543537872,427.3250158428625,801.0473385109244
농우바이오,380126.39220974315,5947.5256460604005,38008.934325460505,41.579356795336246,209.14740554190902,248.4109742228653,209.5780465980932,139.34829568817088,69.58308077305223,635.0574669772037,64.00697745163006,594.0403978760819
삼진엘앤디,116621.22273863168,542.8641355477348,44392.63446502013,13.822885847377991,0.34119290170826927,-37.84041490174296,-39.71675728801958,100.1491022182126,80.85263900748448,3005.5083591945613,644.8509243408355,2360.657434853726
메디콕스,24080.154959173033,-1359.262446474838,3078.03906889251,-83.08836836037065,-722.1742222027757,-1883.5060198688666,317.5916081222845,1049.1574897737473,72.07347327845768,2728.1809706747435,910.0398638240237,1818.14110685072
이랜텍,239832.29142674032,4737.899254772486,156325.9654972079,50.3314597580665,100.31744424140962,26.326450646820078,281.3899801599235,417.7025938749246,265.8866891738653,5621.581301031317,484.5679008850929,5137.013400146224
비츠로시스,15865.041971995168,700.4747951190664,3834.27123059733,-473.9738540984402,-1793.5181566055185,-2429.0264128444464,1184.807314288728,2181.422413666854,413.63065672361705,20912.429747973878,3723.4984607391943,17188.931287234696
팬스타엔터프라이즈,23355.476532145807,101.42490471718054,4538.403996167206,11.776320143236955,18.792645974670474,-89.88946734222148,616.0265049531555,29.865091516488025,100.01711815956153,2309.6245417104033,599.5808937069411,1710.0436480034618
케이피티유,204964.1783932806,5939.11315958498,26540.992178162047,89.23698228084878,122.36071707440651,268.182354249971,252.3116936310965,435.6348280561945,229.0049992046092,3165.4544787348414,922.0425383893473,2243.411940345495
텔레칩스,240170.70857365456,6263.583241941397,45863.54137087557,61.37733655960464,129.5451163106877,261.11872249255526,427.0228399512911,128.41555949953317,210.03786488326583,1876.2240115144039,987.0572482276509,889.1667632867527
삼영엠텍,173598.22743186043,1110.4726866392273,25174.122858763207,20.054301533672877,43.99098638460221,15.267429387341933,96.28259326150186,-84.28740904548333,-55.97584475911146,1631.000255404205,131.83252513413623,1499.1677302700687
APS홀딩스,299370.43621820497,28849.20853198603,17394.77935670063,368.27757593868057,-914.6436621044214,2591.0326451009005,1283.0878807456832,-521.7245709111605,-61.065918680234866,1838.8264679024314,804.4929190754983,1034.3335488269327
에이디칩스,23863.782047326906,521.5458062304328,4533.86382585254,45.64997515669343,-357.1658346877278,-1162.7340143047295,426.4355987572791,254.6296171424651,725.4209432604757,2962.5454344008313,673.1339393693457,2289.411495031485
대한뉴팜,140928.63749575056,4343.0261016780305,51267.46798536669,80.29862798044554,432.74696769060773,66.49081297171622,362.2362740109638,196.91564859541373,83.6731135445947,3399.1192369443693,986.8278662816284,2412.291370662742
키이스트,53186.04764199806,855.210811981227,8577.27968210487,44.17287242150929,-113.57443114913471,481.450435345673,253.61551380142504,-23.43615555293808,256.5353771375618,1278.247795462589,123.81619689044284,1154.4315985721464
아이디스홀딩스,1759110.616201474,32034.059412253253,257866.3897797745,54.12838550825559,225.15668059735063,170.82199326331232,412.19595752677213,142.17477203549112,120.83262604819238,946.0548890768291,265.46459145570236,680.5902976211269
한컴위드,133793.35346390307,187.6314290846218,9237.779028330104,-16.373201055882905,1184.1985908508404,4052.505801086664,4591.150080294909,-144.9302087566969,46.28226305824481,1682.2952467090781,163.59422852568835,1518.7010181833896
유신,894972.1139118333,7084.572693833332,334148.44918283337,16.91480825738841,14.261298690741912,29.740872704182017,395.5725855560497,199.05687022236083,174.61585027076018,2962.62246120949,686.9311219875665,2275.6913392219235
엑사이엔씨,61620.57836053593,441.3933132054491,31182.761261728774,16.01795469458436,29.078403993050337,-17.422679486009716,203.2924065222369,-36.86295924721297,-10.083547341919118,3368.307922827981,349.3582946701313,3018.949628157851
제이브이엠,511897.9346931081,8394.995900470429,69465.51817322135,53.451168704422116,424.0813612893454,294.96097011926355,251.97452316880117,66.75935568733563,56.35175471906882,1491.6799298288079,134.6487377430587,1357.0311920857491
테이팩스,537639.0561460245,11093.620096376717,104512.41519596826,43.70886800380961,236.43701971005865,204.91909435310848,180.90479914802967,404.54868192376534,78.1831593747167,1170.0535557871613,411.9777961629077,758.0757596242537
신한지주,0.0,0.0,0.0,2.160400375591408,0.0,0.0,0.0,0.0,3.849903473370841,1123.067235534433,0.0,0.0
코원플레이,39910.59369296031,-603.3974123226927,6065.359921716958,-56.561515319757426,-2761.4611417913493,-2488.2157316348307,-148.72526518933935,-557.7979552035057,-411.14296612543524,970.5882740277124,59.74114191682673,910.8471321108858
유진로봇,39249.37549148917,-326.9243421887792,8235.737309618542,61.77836201193243,-248.6470443450135,-310.7945666232392,445.2685186431404,-52.793432679971055,3.396810484004739,4003.311964481732,879.0251079863406,3124.2868564953915
이노시스,150350.63069303203,2299.6060934521174,14910.793615038676,-264.1625932631397,-582.3514371102922,-680.070742554104,689.4857945044662,423.2298137884738,376.89441707988976,2386.8505969774437,966.067893602073,1420.7827033753708
에스에프에이,1049604.7349499036,19421.340814214127,241205.30650454317,55.875456422283364,336.37730642075184,245.93995979675051,811.6794155079577,180.02107934512918,162.72359575062478,2055.0987562060427,666.4681839934756,1388.6305722125662
코위버,326011.8220164748,625.7763812673525,21091.252773558714,4.258555459806794,-50.298729614011506,132.7511837495258,459.95468900263484,-204.39796052804675,-114.09456001534993,727.6433592138031,97.04732760083311,630.5960316129698
신화인터텍,98954.59847612967,602.8707948947199,36905.074938207676,10.462331372194358,11.08226377267164,-44.74806933219662,68.4086913202431,539.1527814076921,153.3052054493085,3379.5580445469723,256.11733273757955,3123.440711809392
CNT85,22501.3605027784,1433.9825489052016,1510.666727229025,565.5012859609916,-1337.7816685681566,-2656.9326187901734,6069.210987066824,1005.8132332234419,405.82379192270525,2145.308794054503,278.94223946798576,1866.3665545865172
YBM넷,81143.89115205781,285.16001903302686,18187.283664804163,14.405352124875051,81.42847885575442,26.521794384635896,-7.446242168821143,22.223013184196674,23.180531323119737,2798.835499218086,562.8814536861844,2235.954045531902
현대홈쇼핑,4258871.385072167,71426.81931941667,714950.7640074166,50.07554206261906,246.56522334933553,257.4266017820433,487.68596749997795,217.39001060419855,97.78758793535575,1170.4387791720226,190.26876465887275,980.9398236810731
옴니시스템,58594.32618956488,1186.8332032848618,10640.013528143803,49.90429823111905,6.994041009359088,90.97404206114972,238.0513998755016,14.866080913338058,26.220076059107765,1265.1067244136334,288.6912429859441,976.4154814276891
티사이언티픽,49278.13072571474,475.38041025661255,5304.170422416029,52.93009332375226,-114.60925498889245,-776.6117257270492,853.1474054308301,226.00218007450604,158.92314061285828,2821.3320553484664,1028.6418858431714,1792.6901695052943
피에이치씨,34485.109618049304,-276.3619408263454,2501.887736111426,-244.6230024029668,-8154.167018911259,-39022.73726555922,9104.497728415512,312.68032514726536,242.6266641720054,2453.865659218551,135.83295870532768,2318.032700513222
멕아이씨에스,84029.35602494467,2349.002431833777,16034.076564748711,21.067443749117256,-590.3457456087597,-850.7316993679394,1659.2248917232394,1426.7630409330504,541.8569807279657,4812.015753294862,3006.070783781363,1805.9449695134997
아리온,17844.278015973756,-281.45960128610653,1925.1031379260762,-103.01520692766252,-1282.746633890346,-2435.5664591970126,-297.5984518828732,346.4234081646992,64.2851682635809,2753.8738775901325,1369.8139502048093,1384.0599273853231
KNN,57536.22302672239,391.1861913216762,2515.593842636575,22.359546784277658,356.03526783684737,386.53663265031014,59.75192886068372,-162.936147649744,-20.50573071775344,224.63628771136678,53.12447707112737,171.51181064023942
제이웨이,14379.951269025649,-942.7402191861823,5281.765384695529,21.735279343044255,-1188.8303472227424,-1524.5167583988828,569.8524971572546,442.7576092224819,688.4598056514111,2726.5875382875147,729.5727805445206,1997.014757742995
포스코스틸리온,1224073.6011455834,31943.50091958333,836040.5769034164,73.02241875384502,107.75576345501915,71.75416752664758,196.1222943670726,340.4665508208479,198.09853976874402,3405.0863560645535,406.26350129371133,2998.82285477084
일야,39256.2847195586,-289.81749046149787,18685.204942142303,-93.7606866193135,-685.9290543222928,-1384.8875370171731,-18.73337123156192,312.30621072149466,122.97009242447575,3776.1950727642034,718.9331543666351,3057.2619183975676
리노공업,590098.7159290845,25575.550450094048,70426.93501624092,124.18074213840866,1171.9012506476938,1005.0977886825116,466.88343823108727,342.2054762040819,300.54253182062644,449.83661126262734,25.671788570828994,424.16482269179846
파나케이아,52177.833207975214,-79.67681098796042,5108.027612123479,0.6393320194739627,-627.7484569734778,-1318.959792316929,853.4155828773053,568.9456861367488,43.46131047585883,3523.354736916595,1111.7198836314756,2411.6348532851193
에스피지,200539.63376013967,3606.450668570715,75728.92780847904,51.456833374500526,135.03005831601234,115.73936403311725,568.1585318296,156.8902331982398,154.62283631795273,3345.802847740405,516.5400143090808,2829.262833431324
엠게임,72439.57056441899,2552.0361522596236,10014.519257378543,97.62291888439805,697.5502234039747,619.2333377119742,539.5189885725458,450.3186407389401,196.99220048281038,868.6895623588717,237.70231698858416,630.9872453702877
세아홀딩스,22207876.823604498,225148.15849124998,6390752.227606124,30.87589366968698,108.0943964211013,47.26874468219036,254.91077228227113,191.66633202697017,83.11060159689966,2659.5210289878933,1128.577292698463,1530.9437362894307
다스코,225889.46985254576,2737.678443206896,71413.19842302414,36.82183714406217,133.19648035184363,95.02598399053261,612.9046923888044,50.589670745547835,106.0121098584558,2788.450170644525,675.9552003511127,2112.4949702934127
CMG제약,32357.86731493623,213.189858600937,2315.431539952836,18.866680723769814,132.4610719395691,145.15660764488968,546.5882953141261,37.72396349129263,134.8052318200755,435.7894708240823,100.72846429617734,335.061006527905
KTcs,116944.91356690876,1777.7845077076252,97145.58527813047,46.247310236398555,51.498485402265594,40.51183318720953,5.0671172026400955,-523.4474001452257,-367.7734137258272,2922.9263796824703,593.6654307520173,2329.2609489304537
KTis,148215.84149284524,2222.8491700476984,65442.25981989542,45.2249847907964,89.48622190951532,80.1002023965047,94.51665510782455,399.9223495884031,315.7158512997143,2288.5725075648547,889.8105201302347,1398.76198743462
엠로,33905.78363568102,-499.1555300856155,8328.89340305048,-47.16020661049936,82.68955903200364,-77.9907913644983,125.45435701606323,7.18569414842181,104.44145673659166,487.29272128681947,82.87970601619469,404.4130152706248
미코,194624.09281324223,4132.122976511222,41882.67042285564,58.9142121024707,480.8598170544383,165.14240025684228,532.7344317804271,418.53594250271016,391.6406461530086,3518.235474631251,1770.3487870847678,1747.8866875464835
아이컴포넌트,143113.3820856983,1513.3501981708196,23684.695069363945,32.50806352751174,-52.253777541224565,-115.11898499475733,-117.43635627698188,69.8533591397374,45.29965754616696,2054.307283269055,357.87465350922713,1696.4326297598282
아진엑스텍,159088.22790337802,2334.9720023920186,17658.577653012337,41.57228014515753,287.6661619413681,278.11974766823613,497.23174571228014,53.42021119774576,53.16036445700328,579.1594863729936,208.66261504347955,370.49687132951397
메타바이오메드,71930.96075038792,1208.0849220540488,12975.494270706722,52.17136589203305,204.0702390779066,93.93818223298616,285.1020246565901,311.4408605865298,149.31268822154226,3290.2303973293556,577.3757642124065,2712.854633116948
해성티피씨,38832.65918503359,-220.3224105426611,3253.1396518204297,-5.330012555471149,-88.22563257899841,-65.88621983760078,-53.44424917369742,98.64742570024947,5.006368373792961,142.4409946834076,33.40209217014606,109.03890251326155
인선이엔티,170427.69891156082,2444.8255197537537,22772.848421843264,42.87844137555122,481.45354245714697,263.8751963395484,421.574201062603,163.6752597461401,61.66812180194863,2190.586295230574,842.1238202430536,1348.4624749875209
소니드,33900.150161275196,-904.0294080023023,6259.465183541475,-39.58003126212001,-83.33609798105662,-465.0122859869509,445.0828409074707,785.4800055018283,337.1495505262858,3588.411186014509,527.0458778685393,3061.3653081459706
룽투코리아,92261.33706757275,-194.50499483393443,9899.469252819657,-41.868443967937054,-684.311208784288,-808.7941388509904,1504.7806839552163,113.75853741389417,93.52470477569447,1069.646661994964,403.44646024582124,666.2002017491426
NHN한국사이버결제,167341.11511763738,5257.676968375095,102147.31810517196,97.21706943116062,167.34905834491988,127.90744792914647,711.5561054235795,155.2452306690455,107.93848538631848,3628.6642854499632,193.42321123570727,3435.241074214257
뉴보텍,18724.447285336235,-15.662612723510913,6380.267237562682,-18.704104743269944,-39.227193349691944,-139.69979609894912,171.48305711730373,-60.98978592814381,43.026629174329344,4005.23939952432,952.242677813619,3052.9967217107005
큐렉소,52772.846287214066,-2945.452469337937,5822.808353158553,-327.8418539700285,-653.7555474350833,-978.5388881807187,517.2248809828818,688.296124953883,177.76841092174644,826.9180056601007,123.63872957641962,703.2792760836811
3S,1520940788.338795,31206383.364566386,338206423.58210236,8.372608326587692,31.16382958598606,-27.080237832716378,1081.271136708678,240.824606216054,86.1971326988575,1543.309494412914,264.09953346911306,1279.209960943801
KT서브마린,140529.432218912,1692.310478013376,12998.229918351588,39.063789788504316,-142.89880464332927,-173.31890946869046,267.5785696136317,662.7554481652973,70.81596738488263,932.2733673773957,336.1508198828117,596.1225474945841
동양에스텍,146549.21234222403,2515.486000843024,77768.956761813,53.33448974307976,92.63263689911197,83.42995708020578,257.1683520940874,265.26348455208284,174.8959702365667,4000.710367102833,807.4820048320651,3193.2283622707673
국일신동,119445.23382975651,292.8334954012625,11519.94800302074,7.271030738134683,57.037393313412096,65.10123018247454,-63.11448308430313,-58.77992849469281,30.37111441617606,428.4554645410637,259.42108300843495,169.03438153262874
에스에이티,97842.21460987363,1171.0049701496248,23706.334320179772,34.641479035501305,168.37687506167157,139.6121430232622,1238.7257533923867,162.22821250375017,111.82255792428856,1670.5090468047513,219.85108275587626,1450.6579640488746
홈센타홀딩스,77059.06844642371,1139.53689821706,15120.192291316094,10.207035740891552,73.20596236283791,-13.975079462531578,800.3882754142055,-12.424614286639864,7.209331360649165,3099.443806838181,1047.6123703265193,2051.8314365116617
드림어스컴퍼니,61780.02409882881,902.7324056976253,15462.058120151565,37.85826179033315,-218.87865270718896,-323.8330138617348,915.1997616700663,222.89881182119316,286.639974386076,2079.61205104962,208.0303058465021,1871.5817452031176
씨티씨바이오,132493.78938877105,-1807.3182042838491,32658.661384158764,-51.48543178417275,-90.11540035526957,-236.22387762416614,101.49716990131013,61.34478352259913,21.12039534528878,3673.313744571863,1117.7252016411924,2555.588542930669
KH바텍,295860.49645254906,1016.6898303948888,67467.1796005682,19.28462437785098,7.455465708129374,-135.82473191089085,362.940645886991,231.5683940497753,147.42112750890936,2144.400483548199,336.22615285616996,1807.7975028509188
영림원소프트랩,49882.6085389866,1144.9962130119297,12236.05220218915,27.239660952647192,97.95236253780624,118.22666782411545,141.01323912091286,47.74327425537555,43.809441138612385,560.2434770867485,243.74335757424916,316.5001195124994
대한그린파워,9925.945524754416,-374.79614459825484,1960.0542530513042,-111.40224278388469,-1423.831623049669,-2785.502194029856,5229.341317308889,357.68501472307105,266.19224933822125,3535.9692021417054,1541.3188823119706,1994.6503198297348
HL홀딩스,2676124.1634109784,38212.324292697725,451936.77266405016,39.18492569578447,271.1852662152917,134.98812789929428,326.31146001839545,394.2097209361578,124.52566423284522,3367.0751742158463,1764.9306795650793,1593.3231801411039
알에프텍,206964.9478674211,2394.826829561003,68600.96606849974,37.43380255913845,107.7359099407011,-7.57876052221907,-21.422607410390665,394.9128178502428,353.820389383885,1929.4653764662426,195.05300234267577,1734.4123741235671
화일약품,174021.8651264695,1490.2263985071113,27473.964008868043,24.426275458778488,117.04913160937605,78.51672144880871,118.60527205438825,3.4128057051513685,63.156827286017,596.7645232062129,99.49650326246902,497.2680199437438
엘비세미콘,138853.1555735977,2883.1245514289585,38017.896100881786,61.53394582780666,271.8110079152065,203.6974537322486,782.0878112954679,441.11923221685885,420.760213015518,4316.638165226726,1662.697631980193,2653.9405332465335
티엘아이,244366.75893208358,-2541.582156987877,21938.575765514623,-38.89408836961836,-657.1784287859939,-695.4186054618383,-678.5638976483167,-253.73344673531628,-242.82544795870862,331.11305762198504,47.535499563688255,283.7477684150785
피피아이,17394.49583576175,-662.5488871890708,4580.827761695755,-132.70799010994065,-544.6198740400652,-598.7771291331733,-204.0731683868456,22.901786110735983,-22.478839171421306,5106.271307588914,1668.4485410486216,3437.822766540293
컴투스홀딩스,1255412.5819467858,9193.114073861756,50422.29478926681,25.740617677786446,-207.07742547384407,14.775704849038874,-21.117765605506868,406.8764980100106,192.25125824516212,1789.207829874997,775.8836153885883,1013.3242144864088
종근당바이오,836593.3629768183,2482.6049378963685,124866.64305855148,3.901565275318495,50.391294239360036,36.987653162221164,185.95770883315774,137.99646743984167,145.0715476481389,1834.765804767367,889.4535850436419,945.3122197237253
서울옥션,143475.0220949618,1798.3860815747785,15665.37763245939,36.17330931870511,230.9752977951767,63.742375285669425,573.4148604299352,62.39169191506795,121.07896428083933,3293.8080492162917,1033.293717792321,2260.514331423971
SM Life Design,34554.67949973889,286.2720168722305,3503.098997126463,19.507467383218746,-91.32074726457353,-180.6719920137601,2034.6448618819395,763.3387238386554,291.9427569326041,521.3080098619181,143.8416792689671,377.4663305929509
한국전자금융,141241.2864085731,1514.474451124406,39752.03571083861,32.545188535672395,207.65281402239575,109.2577250576491,493.7652197368384,384.8872611697186,279.3593558012601,5202.906816938091,1208.908062791656,3993.9987541464343
이엘피,284340.7836405029,6451.146468874833,22800.340553869104,56.33032671857815,105.61828815549165,313.2535623882957,331.13566805846295,230.4779263895804,273.95609616009057,469.9693215360269,111.59415555042108,358.37516598560586
에프앤리퍼블릭,21843.66881819225,55.40054700547179,6796.979321979531,-289.6317561526007,-920.9296083587788,-1085.4230455775378,1271.222157581027,2852.7167276971823,2129.984674197614,6334.852944942653,1442.5031541488167,4892.3497907938345
홈캐스트,88347.69938237418,339.66790112051325,8981.696836432047,-0.3909702031682203,-308.43874013795187,-799.2394184369452,1586.6076686934075,-76.92844076668443,33.186906486260185,494.88381962221973,18.767205008242,476.1166146139778
다날,120959.89184523045,639.674537544834,18579.112617116243,19.52196059016676,143.11979713618106,106.01641137671292,510.94085793367503,231.11255481148004,286.1731037609857,4899.647315710764,1747.3978436766845,3152.24947203408
인텍플러스,73642.0798458592,1983.618476585012,21014.94809891108,41.72442796604909,-323.34267175973247,-291.91489725524457,1831.5946787940336,576.5372035425557,372.95116635366145,2741.019401795649,385.9856721900914,2355.0337296055573
현대로템,433923.805185166,1505.1986353625816,138906.86994960942,8.044043049137734,3.657911927066154,-63.362261260714746,45.36501150905984,-122.06358795442878,-76.02779983014607,6778.2102328334495,2280.7751720833407,4497.4350607501065
브리지텍,98600.70035118173,45.66075394268982,15954.234328885173,2.1984593379146555,-14.308665723502042,13.601726059984639,316.7272396717345,-541.2238515127161,-256.00406232462853,853.4863885604641,121.03126989487797,732.4551186655859
테크엘,37792.67854741802,-1065.301269773174,9055.191996967207,-234.00282763396467,-653.5676279043404,-1072.86517902479,-305.68294968039913,-153.25861285209604,-105.41503450900363,2534.5637776104404,407.11248994242635,2127.4512876680146
바이오니아,110606.14269208645,744.5687325674088,24414.974031624683,-62.077052935937736,-364.8895496038347,-645.7834284665702,2427.4936415147554,637.1255865736218,350.74361345658144,2882.7010881430247,938.8591394365052,1943.8419487065185
티씨케이,575665.6573862098,24043.597328308355,82673.8626685225,125.03631100918867,1085.797287813158,869.0167407641743,693.5503715631241,225.92466132053133,201.9248294855183,436.4210349719964,12.21839668308858,424.2026382889079
젬백스링크,67236.41520921772,874.0937438313115,10762.388103981517,30.420697952965877,13.347076388510619,72.26142034705683,5092.456122338492,1428.0966598260793,1382.7133233408013,2306.0707917180202,316.3474213417624,1989.6520028650375
케이프,234920.9583027019,5864.811987776339,63933.580271536324,65.06085810281878,153.66248996422948,551.9298029090764,4889.84226424184,118.16933846086802,5379.487824497233,39007.45017058072,1852.8166326017547,1011.5746611360154
에프앤가이드,65584.24518051746,1334.0327350656735,6684.558951240332,40.32335795155578,356.7823042284258,337.97066583579846,516.7957418089222,166.7917898809772,103.746304786559,1159.1505481120419,654.0140644803507,505.1364836316911
SNT모티브,1633693.2414025108,25091.041265924683,327040.0518416087,46.38932992292699,265.4870857751084,179.30538719842647,82.99940288783748,24.226151988884396,-25.8269534214281,1386.6537383668483,280.24393575459294,1106.4098026122551
지엔코,54746.56715576379,-250.64130546291813,6551.482195981751,-15.925173985420964,-92.74668795400076,-382.7515324376549,118.41175132017864,52.964364718141745,96.63159275965259,1903.3772100543604,105.26425858368445,1798.1129514706765
탑엔지니어링,542469.6617889284,10750.693510720315,259458.50390804934,55.67219233571807,87.36940588978443,46.73871579869319,1923.30455113421,226.82367780084707,137.93698627837807,2142.876299787091,114.6048495283041,2028.271450258787
엠피대산,13463.744314683738,112.49852607931761,6210.065692411401,6.853009195441313,-145.44223311395515,-175.38832887527852,-234.732065751371,-6.218157181426395,-5.407799626330753,3840.1806003149945,815.6563314582951,3024.5242688566977
비엘팜텍,27075.053072073635,-54.518702232341674,6249.834870811136,-26.287496435827585,-45.86389110120271,-454.67927292092685,363.0809126312988,555.9470773655421,315.45865502521906,2967.643702129258,1358.2984578533099,1609.3452442759485
신성델타테크,184208.14269965558,4022.3169167578494,115155.33131766476,63.511694953071405,114.66833670330078,67.03427444345598,389.9813536471564,696.0841973303798,370.0898884034622,6131.313870665406,1208.053831900693,4923.260038764713
위세아이텍,63550.31158791468,613.3555901446209,10306.644123105612,15.163536796113986,89.72974429851193,94.14822871109843,250.86060833773692,16.89070668850557,259.80728439502195,885.3458201422804,389.86691841635246,495.4789017259278
에스아이리소스,8656.964751333502,207.98444382044048,2268.4237985669592,47.67413375989905,-581.4488137837106,-379.8485285051145,-210.91848424479156,539.9547716744241,343.0614950173565,1690.2985353989577,318.9123059705977,1371.3862294283597
이루온,37277.12814920215,-1069.292468776985,6623.361635921678,-155.53612602010267,-48.83825714413588,-63.6066180812874,234.5240914125762,-281.59004869616007,-206.24263694062975,5031.686477947798,1424.842564185279,3606.8439137625196
빅텍,49563.47467361167,219.77992693649162,9664.041034066842,11.273461549317782,30.75654380052411,4.699169441593841,355.4419137470014,483.8339628886127,285.78531411242346,3053.213306512731,848.7331835623568,2204.4801229503746
오리엔트정공,23752.98467399669,594.9152615341758,9881.967726164445,34.242459421671995,-70.04501368685742,-162.90755751666927,569.7632210006395,235.32608482123345,126.4215247558225,3307.7195526365185,834.5114792765702,2473.208073359949
휴비츠,226187.75812010383,4096.318618544566,33879.7731483249,52.91487982815848,399.553776178293,232.54279161235485,307.9245923893584,562.7944571449682,242.56234770573255,2305.8132199090965,793.4675967228319,1512.3456231862638
와이어블,164450.13734764888,1327.824381432373,27469.92466691714,8.167968008706666,150.1311328684917,98.97323927461518,-209.84693370164914,-279.69277944520866,-166.5520895286051,2716.8419141620343,671.8791191889154,2044.9627949731187
녹원씨엔아이,109184.26116633492,2959.0170435997443,12997.895409865405,43.725007260997415,-358.17125489200066,-2784.1625269618203,6831.473456310978,2519.005454269502,1465.0398895113915,1995.1686823003924,692.779965244233,1302.3887170561593
삼영이엔씨,251461.80456540862,1877.8843732947498,17299.389167723635,1.3990890896593768,-217.69952037861412,-515.2508458429318,103.77306695981937,221.92824301388444,188.4248365358369,1057.1741989047814,268.8190211118196,788.3551777929619
