종목명,variable,value
진흥기업2우B,유사종목_1,솔루스첨단소재2우B
진흥기업2우B,유사종목_2,SK네트웍스우
진흥기업2우B,유사종목_3,IBKS제17호스팩
진흥기업2우B,유사종목_4,한양증권우
진흥기업2우B,유사종목_5,유안타증권우
진흥기업우B,유사종목_1,솔루스첨단소재2우B
진흥기업우B,유사종목_2,SK네트웍스우
진흥기업우B,유사종목_3,IBKS제17호스팩
진흥기업우B,유사종목_4,한양증권우
진흥기업우B,유사종목_5,유안타증권우
차바이오텍,유사종목_1,유니온
차바이오텍,유사종목_2,동화약품
차바이오텍,유사종목_3,유진테크
차바이오텍,유사종목_4,안국약품
차바이오텍,유사종목_5,유성기업
차백신연구소,유사종목_1,딥노이드
차백신연구소,유사종목_2,액션스퀘어
차백신연구소,유사종목_3,서남
차백신연구소,유사종목_4,에이비프로바이오
차백신연구소,유사종목_5,제주맥주
참엔지니어링,유사종목_1,세하
참엔지니어링,유사종목_2,부산주공
참엔지니어링,유사종목_3,삼화전자
참엔지니어링,유사종목_4,오리엔탈정공
참엔지니어링,유사종목_5,두산퓨얼셀
참좋은여행,유사종목_1,솔트룩스
참좋은여행,유사종목_2,케어랩스
참좋은여행,유사종목_3,우리넷
참좋은여행,유사종목_4,핸디소프트
참좋은여행,유사종목_5,한국정보인증
창해에탄올,유사종목_1,SNT에너지
창해에탄올,유사종목_2,태양
창해에탄올,유사종목_3,이라이콤
창해에탄올,유사종목_4,테이팩스
창해에탄올,유사종목_5,코텍
천보,유사종목_1,하이텍팜
천보,유사종목_2,원익머트리얼즈
천보,유사종목_3,이노와이어리스
천보,유사종목_4,이연제약
천보,유사종목_5,KSS해운
천일고속,유사종목_1,대성미생물
천일고속,유사종목_2,한국타이어앤테크놀로지
천일고속,유사종목_3,일정실업
천일고속,유사종목_4,화성산업
천일고속,유사종목_5,제일파마홀딩스
청담글로벌,유사종목_1,아이패밀리에스씨
청담글로벌,유사종목_2,미래반도체
청담글로벌,유사종목_3,파인엠텍
청담글로벌,유사종목_4,알피바이오
청담글로벌,유사종목_5,세아메카닉스
체리부로,유사종목_1,캠시스
체리부로,유사종목_2,삼기
체리부로,유사종목_3,카스
체리부로,유사종목_4,인성정보
체리부로,유사종목_5,TYM
체시스,유사종목_1,코센
체시스,유사종목_2,동운아나텍
체시스,유사종목_3,대우부품
체시스,유사종목_4,SG
체시스,유사종목_5,동양철관
초록뱀미디어,유사종목_1,홈캐스트
초록뱀미디어,유사종목_2,엠투엔
초록뱀미디어,유사종목_3,인콘
초록뱀미디어,유사종목_4,제이준코스메틱
초록뱀미디어,유사종목_5,조이시티
초록뱀이앤엠,유사종목_1,대우부품
초록뱀이앤엠,유사종목_2,동양철관
초록뱀이앤엠,유사종목_3,나노
초록뱀이앤엠,유사종목_4,동운아나텍
초록뱀이앤엠,유사종목_5,비보존 제약
초록뱀컴퍼니,유사종목_1,서울리거
초록뱀컴퍼니,유사종목_2,코미팜
초록뱀컴퍼니,유사종목_3,아이오케이
초록뱀컴퍼니,유사종목_4,브레인즈컴퍼니
초록뱀컴퍼니,유사종목_5,센코
초록뱀헬스케어,유사종목_1,신라섬유
초록뱀헬스케어,유사종목_2,KH 전자
초록뱀헬스케어,유사종목_3,아리온
초록뱀헬스케어,유사종목_4,셀바스헬스케어
초록뱀헬스케어,유사종목_5,티에스넥스젠
칩스앤미디어,유사종목_1,KPX생명과학
칩스앤미디어,유사종목_2,엔시스
칩스앤미디어,유사종목_3,하이로닉
칩스앤미디어,유사종목_4,이엠넷
칩스앤미디어,유사종목_5,KBG
카나리아바이오,유사종목_1,삼부토건
카나리아바이오,유사종목_2,아비코전자
카나리아바이오,유사종목_3,피에스케이
카나리아바이오,유사종목_4,원익IPS
카나리아바이오,유사종목_5,태경비케이
카스,유사종목_1,엑사이엔씨
카스,유사종목_2,삼기
카스,유사종목_3,서희건설
카스,유사종목_4,에스와이
카스,유사종목_5,체리부로
카이노스메드,유사종목_1,퀀타매트릭스
카이노스메드,유사종목_2,이오플로우
카이노스메드,유사종목_3,압타바이오
카이노스메드,유사종목_4,싸이토젠
카이노스메드,유사종목_5,인벤티지랩
카카오,유사종목_1,조선선재
카카오,유사종목_2,SK케미칼
카카오,유사종목_3,원림
카카오,유사종목_4,KT&G
카카오,유사종목_5,한일시멘트
카카오게임즈,유사종목_1,안트로젠
카카오게임즈,유사종목_2,슈프리마에이치큐
카카오게임즈,유사종목_3,플랜티넷
카카오게임즈,유사종목_4,디스플레이텍
카카오게임즈,유사종목_5,삼영이엔씨
카카오뱅크,유사종목_1,유안타증권
카카오뱅크,유사종목_2,삼성증권
카카오뱅크,유사종목_3,우리종금
카카오뱅크,유사종목_4,한화생명
카카오뱅크,유사종목_5,유진투자증권
카카오페이,유사종목_1,테고사이언스
카카오페이,유사종목_2,AP위성
카카오페이,유사종목_3,티비씨
카카오페이,유사종목_4,동양파일
카카오페이,유사종목_5,모비릭스
카페24,유사종목_1,현대에이치티
카페24,유사종목_2,유성티엔에스
카페24,유사종목_3,삼익THK
카페24,유사종목_4,KB오토시스
카페24,유사종목_5,부스타
카프로,유사종목_1,대한뉴팜
카프로,유사종목_2,미래나노텍
카프로,유사종목_3,일동제약
카프로,유사종목_4,현우산업
카프로,유사종목_5,까뮤이앤씨
캐리소프트,유사종목_1,딜리
캐리소프트,유사종목_2,지투파워
캐리소프트,유사종목_3,탑코미디어
캐리소프트,유사종목_4,유일로보틱스
캐리소프트,유사종목_5,동방선기
캐스텍코리아,유사종목_1,오리콤
캐스텍코리아,유사종목_2,알에프텍
캐스텍코리아,유사종목_3,도화엔지니어링
캐스텍코리아,유사종목_4,대륙제관
캐스텍코리아,유사종목_5,동일고무벨트
캠시스,유사종목_1,TYM
캠시스,유사종목_2,체리부로
캠시스,유사종목_3,인성정보
캠시스,유사종목_4,한솔PNS
캠시스,유사종목_5,팜스토리
커넥트웨이브,유사종목_1,새론오토모티브
커넥트웨이브,유사종목_2,유성기업
커넥트웨이브,유사종목_3,대림제지
커넥트웨이브,유사종목_4,인터로조
커넥트웨이브,유사종목_5,KC그린홀딩스
커머스마이너,유사종목_1,엑서지21
커머스마이너,유사종목_2,뉴지랩파마
커머스마이너,유사종목_3,나노브릭
커머스마이너,유사종목_4,바이온
커머스마이너,유사종목_5,메디콕스
컨버즈,유사종목_1,크루셜텍
컨버즈,유사종목_2,SBI핀테크솔루션즈
컨버즈,유사종목_3,비츠로시스
컨버즈,유사종목_4,디젠스
컨버즈,유사종목_5,에스엠벡셀
컬러레이,유사종목_1,크리스탈신소재
컬러레이,유사종목_2,골든센츄리
컬러레이,유사종목_3,미투젠
컬러레이,유사종목_4,윙입푸드
컬러레이,유사종목_5,네오이뮨텍
컴투스,유사종목_1,아모레G
컴투스,유사종목_2,삼정펄프
컴투스,유사종목_3,세방전지
컴투스,유사종목_4,아모레퍼시픽
컴투스,유사종목_5,고려제강
컴투스홀딩스,유사종목_1,조광피혁
컴투스홀딩스,유사종목_2,세원정공
컴투스홀딩스,유사종목_3,삼성바이오로직스
컴투스홀딩스,유사종목_4,메가스터디
컴투스홀딩스,유사종목_5,세기상사
컴퍼니케이,유사종목_1,SV인베스트먼트
컴퍼니케이,유사종목_2,한국자산신탁
컴퍼니케이,유사종목_3,엔에이치스팩26호
컴퍼니케이,유사종목_4,대신밸런스제13호스팩
컴퍼니케이,유사종목_5,엔에이치스팩20호
케스피온,유사종목_1,에이엔피
케스피온,유사종목_2,에스티오
케스피온,유사종목_3,소니드
케스피온,유사종목_4,이즈미디어
케스피온,유사종목_5,화인베스틸
케어랩스,유사종목_1,솔트룩스
케어랩스,유사종목_2,힘스
케어랩스,유사종목_3,실리콘투
케어랩스,유사종목_4,남화산업
케어랩스,유사종목_5,알티캐스트
케어젠,유사종목_1,슈프리마
케어젠,유사종목_2,수산아이앤티
케어젠,유사종목_3,이엘피
케어젠,유사종목_4,성창기업지주
케어젠,유사종목_5,오디텍
케이디켐,유사종목_1,프로텍
케이디켐,유사종목_2,일진머티리얼즈
케이디켐,유사종목_3,SNT중공업
케이디켐,유사종목_4,태양
케이디켐,유사종목_5,이녹스
케이비아이동국실업,유사종목_1,영신금속
케이비아이동국실업,유사종목_2,동성화인텍
케이비아이동국실업,유사종목_3,희림
케이비아이동국실업,유사종목_4,한국큐빅
케이비아이동국실업,유사종목_5,삼진엘앤디
케이비제21호스팩,유사종목_1,삼성스팩6호
케이비제21호스팩,유사종목_2,유진스팩8호
케이비제21호스팩,유사종목_3,유안타제10호스팩
케이비제21호스팩,유사종목_4,한화플러스제2호스팩
케이비제21호스팩,유사종목_5,유진스팩7호
케이비제22호스팩,유사종목_1,삼성스팩4호
케이비제22호스팩,유사종목_2,교보12호스팩
케이비제22호스팩,유사종목_3,IBKS제20호스팩
케이비제22호스팩,유사종목_4,IBKS제19호스팩
케이비제22호스팩,유사종목_5,키움제7호스팩
케이비제23호스팩,유사종목_1,솔루스첨단소재2우B
케이비제23호스팩,유사종목_2,SK네트웍스우
케이비제23호스팩,유사종목_3,IBKS제17호스팩
케이비제23호스팩,유사종목_4,한양증권우
케이비제23호스팩,유사종목_5,유안타증권우
케이사인,유사종목_1,엔비티
케이사인,유사종목_2,지투파워
케이사인,유사종목_3,딜리
케이사인,유사종목_4,위지트
케이사인,유사종목_5,일신바이오
케이씨,유사종목_1,한미약품
케이씨,유사종목_2,동아에스티
케이씨,유사종목_3,넥센
케이씨,유사종목_4,SBS
케이씨,유사종목_5,에스에프에이
케이씨에스,유사종목_1,바이오로그디바이스
케이씨에스,유사종목_2,데이타솔루션
케이씨에스,유사종목_3,토박스코리아
케이씨에스,유사종목_4,SCI평가정보
케이씨에스,유사종목_5,우리이앤엘
케이씨텍,유사종목_1,동원개발
케이씨텍,유사종목_2,아이센스
케이씨텍,유사종목_3,대봉엘에스
케이씨텍,유사종목_4,제일연마
케이씨텍,유사종목_5,에스텍파마
케이씨티,유사종목_1,오성첨단소재
케이씨티,유사종목_2,이퓨쳐
케이씨티,유사종목_3,디지캡
케이씨티,유사종목_4,엘앤씨바이오
케이씨티,유사종목_5,이수앱지스
케이씨피드,유사종목_1,한솔아이원스
케이씨피드,유사종목_2,제일전기공업
케이씨피드,유사종목_3,백광산업
케이씨피드,유사종목_4,일진파워
케이씨피드,유사종목_5,윌링스
케이아이엔엑스,유사종목_1,와이지엔터테인먼트
케이아이엔엑스,유사종목_2,한전기술
케이아이엔엑스,유사종목_3,풍국주정
케이아이엔엑스,유사종목_4,원익홀딩스
케이아이엔엑스,유사종목_5,대림제지
케이에스피,유사종목_1,브이씨
케이에스피,유사종목_2,프롬바이오
케이에스피,유사종목_3,국영지앤엠
케이에스피,유사종목_4,에이루트
케이에스피,유사종목_5,이삭엔지니어링
케이엔더블유,유사종목_1,BGF에코머티리얼즈
케이엔더블유,유사종목_2,브이티지엠피
케이엔더블유,유사종목_3,YBM넷
케이엔더블유,유사종목_4,핌스
케이엔더블유,유사종목_5,우리손에프앤지
케이엔제이,유사종목_1,대한과학
케이엔제이,유사종목_2,지니뮤직
케이엔제이,유사종목_3,디알젬
케이엔제이,유사종목_4,쎄니트
케이엔제이,유사종목_5,제노코
케이엘넷,유사종목_1,나노엔텍
케이엘넷,유사종목_2,세우글로벌
케이엘넷,유사종목_3,엠투아이
케이엘넷,유사종목_4,아이퀘스트
케이엘넷,유사종목_5,알비더블유
케이엠,유사종목_1,삼양패키징
케이엠,유사종목_2,상아프론테크
케이엠,유사종목_3,톱텍
케이엠,유사종목_4,대림B&Co
케이엠,유사종목_5,신흥
케이엠더블유,유사종목_1,크레버스
케이엠더블유,유사종목_2,누리플랜
케이엠더블유,유사종목_3,KTis
케이엠더블유,유사종목_4,상신이디피
케이엠더블유,유사종목_5,유니크
케이엠제약,유사종목_1,포인트엔지니어링
케이엠제약,유사종목_2,와이제이엠게임즈
케이엠제약,유사종목_3,줌인터넷
케이엠제약,유사종목_4,인산가
케이엠제약,유사종목_5,주연테크
케이옥션,유사종목_1,KPX생명과학
케이옥션,유사종목_2,칩스앤미디어
케이옥션,유사종목_3,KBG
케이옥션,유사종목_4,하이로닉
케이옥션,유사종목_5,유티아이
케이카,유사종목_1,에넥스
케이카,유사종목_2,대원전선
케이카,유사종목_3,고려신용정보
케이카,유사종목_4,대호특수강
케이카,유사종목_5,이지바이오
케이탑리츠,유사종목_1,써니전자
케이탑리츠,유사종목_2,램테크놀러지
케이탑리츠,유사종목_3,폴라리스오피스
케이탑리츠,유사종목_4,코미팜
케이탑리츠,유사종목_5,티사이언티픽
케이티알파,유사종목_1,어보브반도체
케이티알파,유사종목_2,제닉
케이티알파,유사종목_3,윈하이텍
케이티알파,유사종목_4,에이디테크놀로지
케이티알파,유사종목_5,부국철강
케이프,유사종목_1,제이스텍
케이프,유사종목_2,KB오토시스
케이프,유사종목_3,한농화성
케이프,유사종목_4,푸드웰
케이프,유사종목_5,NPC
케이피에스,유사종목_1,스카이문스테크놀로지
케이피에스,유사종목_2,HLB테라퓨틱스
케이피에스,유사종목_3,바른손
케이피에스,유사종목_4,서울리거
케이피에스,유사종목_5,자이글
케이피에프,유사종목_1,HDC현대EP
케이피에프,유사종목_2,현대일렉트릭
케이피에프,유사종목_3,에코프로비엠
케이피에프,유사종목_4,남해화학
케이피에프,유사종목_5,해태제과식품
케이피엠테크,유사종목_1,인바이오
케이피엠테크,유사종목_2,라온피플
케이피엠테크,유사종목_3,옵티팜
케이피엠테크,유사종목_4,나이벡
케이피엠테크,유사종목_5,금호에이치티
케이피티유,유사종목_1,휴메딕스
케이피티유,유사종목_2,헥토파이낸셜
케이피티유,유사종목_3,하나제약
케이피티유,유사종목_4,한라IMS
케이피티유,유사종목_5,영보화학
케일럼,유사종목_1,SG글로벌
케일럼,유사종목_2,초록뱀미디어
케일럼,유사종목_3,이글벳
케일럼,유사종목_4,조이시티
케일럼,유사종목_5,제이준코스메틱
켄코아에어로스페이스,유사종목_1,한국맥널티
켄코아에어로스페이스,유사종목_2,조아제약
켄코아에어로스페이스,유사종목_3,동국S&C
켄코아에어로스페이스,유사종목_4,크로바하이텍
켄코아에어로스페이스,유사종목_5,에프엔씨엔터
켐트로닉스,유사종목_1,이랜텍
켐트로닉스,유사종목_2,선진
켐트로닉스,유사종목_3,심텍홀딩스
켐트로닉스,유사종목_4,팜스코
켐트로닉스,유사종목_5,제일기획
켐트로스,유사종목_1,코리아나
켐트로스,유사종목_2,옴니시스템
켐트로스,유사종목_3,서플러스글로벌
켐트로스,유사종목_4,대한광통신
켐트로스,유사종목_5,에스피시스템스
코나아이,유사종목_1,테크윙
코나아이,유사종목_2,하이비젼시스템
코나아이,유사종목_3,에이텍
코나아이,유사종목_4,비엠티
코나아이,유사종목_5,와이엠티
코난테크놀로지,유사종목_1,로보로보
코난테크놀로지,유사종목_2,와이제이엠게임즈
코난테크놀로지,유사종목_3,박셀바이오
코난테크놀로지,유사종목_4,지니너스
코난테크놀로지,유사종목_5,에이프릴바이오
코닉오토메이션,유사종목_1,옵티코어
코닉오토메이션,유사종목_2,라이콤
코닉오토메이션,유사종목_3,비플라이소프트
코닉오토메이션,유사종목_4,IBKS제18호스팩
코닉오토메이션,유사종목_5,솔트웨어
코다코,유사종목_1,세동
코다코,유사종목_2,두산퓨얼셀
코다코,유사종목_3,부산주공
코다코,유사종목_4,세하
코다코,유사종목_5,카스
코데즈컴바인,유사종목_1,위즈코프
코데즈컴바인,유사종목_2,흥국에프엔비
코데즈컴바인,유사종목_3,씨유메디칼
코데즈컴바인,유사종목_4,이노인스트루먼트
코데즈컴바인,유사종목_5,CMG제약
코드네이처,유사종목_1,전진바이오팜
코드네이처,유사종목_2,티에스넥스젠
코드네이처,유사종목_3,감성코퍼레이션
코드네이처,유사종목_4,광무
코드네이처,유사종목_5,EDGC
코디,유사종목_1,KEC
코디,유사종목_2,이브이첨단소재
코디,유사종목_3,대한광통신
코디,유사종목_4,코렌텍
코디,유사종목_5,유니온머티리얼
코람코더원리츠,유사종목_1,솔루스첨단소재2우B
코람코더원리츠,유사종목_2,SK네트웍스우
코람코더원리츠,유사종목_3,IBKS제17호스팩
코람코더원리츠,유사종목_4,한양증권우
코람코더원리츠,유사종목_5,유안타증권우
코람코에너지리츠,유사종목_1,제이알글로벌리츠
코람코에너지리츠,유사종목_2,비트나인
코람코에너지리츠,유사종목_3,NH프라임리츠
코람코에너지리츠,유사종목_4,아이씨에이치
코람코에너지리츠,유사종목_5,이리츠코크렙
코렌텍,유사종목_1,대한광통신
코렌텍,유사종목_2,바이브컴퍼니
코렌텍,유사종목_3,GH신소재
코렌텍,유사종목_4,제이엠티
코렌텍,유사종목_5,옴니시스템
코리아나,유사종목_1,켐트로스
코리아나,유사종목_2,에스피시스템스
코리아나,유사종목_3,서플러스글로벌
코리아나,유사종목_4,수산중공업
코리아나,유사종목_5,옴니시스템
코리아써우,유사종목_1,솔루스첨단소재2우B
코리아써우,유사종목_2,SK네트웍스우
코리아써우,유사종목_3,IBKS제17호스팩
코리아써우,유사종목_4,한양증권우
코리아써우,유사종목_5,유안타증권우
코리아써키트,유사종목_1,제우스
코리아써키트,유사종목_2,샘표식품
코리아써키트,유사종목_3,유비벨록스
코리아써키트,유사종목_4,동국제약
코리아써키트,유사종목_5,현대중공업
코리아써키트2우B,유사종목_1,솔루스첨단소재2우B
코리아써키트2우B,유사종목_2,SK네트웍스우
코리아써키트2우B,유사종목_3,IBKS제17호스팩
코리아써키트2우B,유사종목_4,한양증권우
코리아써키트2우B,유사종목_5,유안타증권우
코리아에셋투자증권,유사종목_1,삼성생명
코리아에셋투자증권,유사종목_2,한화투자증권
코리아에셋투자증권,유사종목_3,NH투자증권
코리아에셋투자증권,유사종목_4,현대해상
코리아에셋투자증권,유사종목_5,한양증권
코리아에프티,유사종목_1,우원개발
코리아에프티,유사종목_2,인지디스플레
코리아에프티,유사종목_3,일성건설
코리아에프티,유사종목_4,한양디지텍
코리아에프티,유사종목_5,웰크론
코리안리,유사종목_1,삼성카드
코리안리,유사종목_2,미래에셋벤처투자
코리안리,유사종목_3,푸른저축은행
코리안리,유사종목_4,한화손해보험
코리안리,유사종목_5,한국토지신탁
코맥스,유사종목_1,이씨에스
코맥스,유사종목_2,링네트
코맥스,유사종목_3,광진실업
코맥스,유사종목_4,아이윈
코맥스,유사종목_5,벽산
코메론,유사종목_1,성광벤드
코메론,유사종목_2,파라다이스
코메론,유사종목_3,강원랜드
코메론,유사종목_4,두산테스나
코메론,유사종목_5,태광
코미코,유사종목_1,쿠쿠홈시스
코미코,유사종목_2,HDC랩스
코미코,유사종목_3,율촌화학
코미코,유사종목_4,SG&G
코미코,유사종목_5,삼화콘덴서
코미팜,유사종목_1,아이오케이
코미팜,유사종목_2,센코
코미팜,유사종목_3,브레인즈컴퍼니
코미팜,유사종목_4,인바이오
코미팜,유사종목_5,케이피엠테크
코세스,유사종목_1,금양
코세스,유사종목_2,코스나인
코세스,유사종목_3,CJ씨푸드
코세스,유사종목_4,사조동아원
코세스,유사종목_5,인베니아
코센,유사종목_1,체시스
코센,유사종목_2,오리엔트정공
코센,유사종목_3,동운아나텍
코센,유사종목_4,대우부품
코센,유사종목_5,와이더플래닛
코스나인,유사종목_1,삼영화학
코스나인,유사종목_2,사조동아원
코스나인,유사종목_3,상보
코스나인,유사종목_4,인베니아
코스나인,유사종목_5,영화금속
코스맥스,유사종목_1,이수화학
코스맥스,유사종목_2,한국프랜지
코스맥스,유사종목_3,호텔신라
코스맥스,유사종목_4,한샘
코스맥스,유사종목_5,그래디언트
코스맥스비티아이,유사종목_1,대성홀딩스
코스맥스비티아이,유사종목_2,에스에프에이
코스맥스비티아이,유사종목_3,인탑스
코스맥스비티아이,유사종목_4,SBS
코스맥스비티아이,유사종목_5,한미약품
코스맥스엔비티,유사종목_1,대호특수강
코스맥스엔비티,유사종목_2,엠피씨플러스
코스맥스엔비티,유사종목_3,대원전선
코스맥스엔비티,유사종목_4,신성통상
코스맥스엔비티,유사종목_5,하림
코스메카코리아,유사종목_1,엠에스씨
코스메카코리아,유사종목_2,제일테크노스
코스메카코리아,유사종목_3,하나마이크론
코스메카코리아,유사종목_4,한세엠케이
코스메카코리아,유사종목_5,콜마비앤에이치
코스모신소재,유사종목_1,동양피스톤
코스모신소재,유사종목_2,깨끗한나라
코스모신소재,유사종목_3,동양에스텍
코스모신소재,유사종목_4,솔루에타
코스모신소재,유사종목_5,인지디스플레
코스모화학,유사종목_1,토비스
코스모화학,유사종목_2,인터플렉스
코스모화학,유사종목_3,조비
코스모화학,유사종목_4,금호전기
코스모화학,유사종목_5,우리산업홀딩스
코스온,유사종목_1,알피바이오
코스온,유사종목_2,이지바이오
코스온,유사종목_3,아이티아이즈
코스온,유사종목_4,한전산업
코스온,유사종목_5,브랜드엑스코퍼레이션
코아스,유사종목_1,쌍용정보통신
코아스,유사종목_2,형지I&C
코아스,유사종목_3,진흥기업
코아스,유사종목_4,마니커
코아스,유사종목_5,인디에프
코아스템켐온,유사종목_1,하이드로리튬
코아스템켐온,유사종목_2,에이팩트
코아스템켐온,유사종목_3,지엔코
코아스템켐온,유사종목_4,한국전자인증
코아스템켐온,유사종목_5,얼라인드
코아시아,유사종목_1,호전실업
코아시아,유사종목_2,에이테크솔루션
코아시아,유사종목_3,KCTC
코아시아,유사종목_4,성창오토텍
코아시아,유사종목_5,디아이씨
코아시아옵틱스,유사종목_1,동운아나텍
코아시아옵틱스,유사종목_2,오리엔트정공
코아시아옵틱스,유사종목_3,쏘카
코아시아옵틱스,유사종목_4,라온테크
코아시아옵틱스,유사종목_5,바이오로그디바이스
코엔텍,유사종목_1,플레이디
코엔텍,유사종목_2,신도기연
코엔텍,유사종목_3,디에스케이
코엔텍,유사종목_4,네오크레마
코엔텍,유사종목_5,한올바이오파마
코오롱,유사종목_1,신세계푸드
코오롱,유사종목_2,효성화학
코오롱,유사종목_3,LX인터내셔널
코오롱,유사종목_4,LG이노텍
코오롱,유사종목_5,풀무원
코오롱글로벌,유사종목_1,한익스프레스
코오롱글로벌,유사종목_2,삼지전자
코오롱글로벌,유사종목_3,CJ프레시웨이
코오롱글로벌,유사종목_4,한샘
코오롱글로벌,유사종목_5,호텔신라
코오롱글로벌우,유사종목_1,솔루스첨단소재2우B
코오롱글로벌우,유사종목_2,SK네트웍스우
코오롱글로벌우,유사종목_3,IBKS제17호스팩
코오롱글로벌우,유사종목_4,한양증권우
코오롱글로벌우,유사종목_5,유안타증권우
코오롱모빌리티그룹,유사종목_1,미래반도체
코오롱모빌리티그룹,유사종목_2,한주라이트메탈
코오롱모빌리티그룹,유사종목_3,펨트론
코오롱모빌리티그룹,유사종목_4,누보
코오롱모빌리티그룹,유사종목_5,화인써키트
코오롱모빌리티그룹우,유사종목_1,솔루스첨단소재2우B
코오롱모빌리티그룹우,유사종목_2,SK네트웍스우
코오롱모빌리티그룹우,유사종목_3,IBKS제17호스팩
코오롱모빌리티그룹우,유사종목_4,한양증권우
코오롱모빌리티그룹우,유사종목_5,유안타증권우
코오롱생명과학,유사종목_1,대양전기공업
코오롱생명과학,유사종목_2,안랩
코오롱생명과학,유사종목_3,하이브
코오롱생명과학,유사종목_4,SNT중공업
코오롱생명과학,유사종목_5,리노공업
코오롱우,유사종목_1,솔루스첨단소재2우B
코오롱우,유사종목_2,SK네트웍스우
코오롱우,유사종목_3,IBKS제17호스팩
코오롱우,유사종목_4,한양증권우
코오롱우,유사종목_5,유안타증권우
코오롱인더,유사종목_1,삼양식품
코오롱인더,유사종목_2,하이트진로홀딩스
코오롱인더,유사종목_3,LG디스플레이
코오롱인더,유사종목_4,금강공업
코오롱인더,유사종목_5,두산에너빌리티
코오롱인더우,유사종목_1,솔루스첨단소재2우B
코오롱인더우,유사종목_2,SK네트웍스우
코오롱인더우,유사종목_3,IBKS제17호스팩
코오롱인더우,유사종목_4,한양증권우
코오롱인더우,유사종목_5,유안타증권우
코오롱티슈진,유사종목_1,노을
코오롱티슈진,유사종목_2,아스타
코오롱티슈진,유사종목_3,인벤티지랩
코오롱티슈진,유사종목_4,에이비온
코오롱티슈진,유사종목_5,맥스트
코오롱플라스틱,유사종목_1,덕신하우징
코오롱플라스틱,유사종목_2,브이티지엠피
코오롱플라스틱,유사종목_3,BGF에코머티리얼즈
코오롱플라스틱,유사종목_4,핌스
코오롱플라스틱,유사종목_5,케이엔더블유
코원플레이,유사종목_1,에이루트
코원플레이,유사종목_2,현대바이오
코원플레이,유사종목_3,고려시멘트
코원플레이,유사종목_4,이삭엔지니어링
코원플레이,유사종목_5,옵티팜
코웨이,유사종목_1,송원산업
코웨이,유사종목_2,SUN&L
코웨이,유사종목_3,한양이엔지
코웨이,유사종목_4,멀티캠퍼스
코웨이,유사종목_5,태영건설
코웰패션,유사종목_1,제주반도체
코웰패션,유사종목_2,서원인텍
코웰패션,유사종목_3,진양산업
코웰패션,유사종목_4,알리코제약
코웰패션,유사종목_5,서한
코위버,유사종목_1,픽셀플러스
코위버,유사종목_2,텔코웨어
코위버,유사종목_3,이상네트웍스
코위버,유사종목_4,신일제약
코위버,유사종목_5,세이브존I&C
코윈테크,유사종목_1,테스
코윈테크,유사종목_2,유니테스트
코윈테크,유사종목_3,부국철강
코윈테크,유사종목_4,문배철강
코윈테크,유사종목_5,인텔리안테크
코이즈,유사종목_1,넥스트칩
코이즈,유사종목_2,제이아이테크
코이즈,유사종목_3,오에스피
코이즈,유사종목_4,대성하이텍
코이즈,유사종목_5,티에프이
코콤,유사종목_1,메디아나
코콤,유사종목_2,원풍
코콤,유사종목_3,에스앤더블류
코콤,유사종목_4,파커스
코콤,유사종목_5,고려제약
코텍,유사종목_1,태양
코텍,유사종목_2,덴티움
코텍,유사종목_3,대원
코텍,유사종목_4,프로텍
코텍,유사종목_5,테이팩스
코퍼스코리아,유사종목_1,지엔원에너지
코퍼스코리아,유사종목_2,알로이스
코퍼스코리아,유사종목_3,지아이텍
코퍼스코리아,유사종목_4,스튜디오미르
코퍼스코리아,유사종목_5,이노룰스
콘텐트리중앙,유사종목_1,이라이콤
콘텐트리중앙,유사종목_2,창해에탄올
콘텐트리중앙,유사종목_3,동아엘텍
콘텐트리중앙,유사종목_4,테이팩스
콘텐트리중앙,유사종목_5,SNT에너지
콜마비앤에이치,유사종목_1,한세엠케이
콜마비앤에이치,유사종목_2,디와이파워
콜마비앤에이치,유사종목_3,엠에스씨
콜마비앤에이치,유사종목_4,하나마이크론
콜마비앤에이치,유사종목_5,유니퀘스트
콤텍시스템,유사종목_1,성문전자
콤텍시스템,유사종목_2,시그네틱스
콤텍시스템,유사종목_3,FSN
콤텍시스템,유사종목_4,핑거
콤텍시스템,유사종목_5,그리티
쿠콘,유사종목_1,피앤씨테크
쿠콘,유사종목_2,세명전기
쿠콘,유사종목_3,아바텍
쿠콘,유사종목_4,KT서브마린
쿠콘,유사종목_5,에너토크
쿠쿠홀딩스,유사종목_1,SKC
쿠쿠홀딩스,유사종목_2,SNT모티브
쿠쿠홀딩스,유사종목_3,HDC
쿠쿠홀딩스,유사종목_4,휴스틸
쿠쿠홀딩스,유사종목_5,세아베스틸지주
쿠쿠홈시스,유사종목_1,코미코
쿠쿠홈시스,유사종목_2,HDC랩스
쿠쿠홈시스,유사종목_3,율촌화학
쿠쿠홈시스,유사종목_4,삼화콘덴서
쿠쿠홈시스,유사종목_5,SG&G
퀀타매트릭스,유사종목_1,카이노스메드
퀀타매트릭스,유사종목_2,이오플로우
퀀타매트릭스,유사종목_3,싸이토젠
퀀타매트릭스,유사종목_4,압타바이오
퀀타매트릭스,유사종목_5,에스씨엠생명과학
큐라클,유사종목_1,에이비엘바이오
큐라클,유사종목_2,제로투세븐
큐라클,유사종목_3,미스터블루
큐라클,유사종목_4,레인보우로보틱스
큐라클,유사종목_5,휴림네트웍스
