종목명,variable,value
쎄트렉아이,유사종목_3,레이
쎄트렉아이,유사종목_4,씨앤씨인터내셔널
쎄트렉아이,유사종목_5,테라젠이텍스
쎌마테라퓨틱스,유사종목_1,신한제9호스팩
쎌마테라퓨틱스,유사종목_2,SBI핀테크솔루션즈
쎌마테라퓨틱스,유사종목_3,씨엔플러스
쎌마테라퓨틱스,유사종목_4,엘브이엠씨홀딩스
쎌마테라퓨틱스,유사종목_5,TS트릴리온
쎌바이오텍,유사종목_1,조선선재
쎌바이오텍,유사종목_2,파마리서치
쎌바이오텍,유사종목_3,컴투스
쎌바이오텍,유사종목_4,옵티시스
쎌바이오텍,유사종목_5,나노신소재
쏘카,유사종목_1,하나투어
쏘카,유사종목_2,일동제약
쏘카,유사종목_3,에스넷
쏘카,유사종목_4,우신시스템
쏘카,유사종목_5,핸즈코퍼레이션
쏠리드,유사종목_1,한탑
쏠리드,유사종목_2,일진디스플
쏠리드,유사종목_3,제이엠아이
쏠리드,유사종목_4,성호전자
쏠리드,유사종목_5,이엠앤아이
씨씨에스,유사종목_1,셀바스AI
씨씨에스,유사종목_2,SGA솔루션즈
씨씨에스,유사종목_3,파나케이아
씨씨에스,유사종목_4,SDN
씨씨에스,유사종목_5,대성파인텍
씨아이에스,유사종목_1,대한그린파워
씨아이에스,유사종목_2,에이리츠
씨아이에스,유사종목_3,네오리진
씨아이에스,유사종목_4,삼화네트웍스
씨아이에스,유사종목_5,스튜디오산타클로스
씨아이테크,유사종목_1,디에이테크놀로지
씨아이테크,유사종목_2,기가레인
씨아이테크,유사종목_3,알파홀딩스
씨아이테크,유사종목_4,텔레필드
씨아이테크,유사종목_5,아시아종묘
씨앤씨인터내셔널,유사종목_1,TJ미디어
씨앤씨인터내셔널,유사종목_2,종근당바이오
씨앤씨인터내셔널,유사종목_3,KCC
씨앤씨인터내셔널,유사종목_4,SG세계물산
씨앤씨인터내셔널,유사종목_5,아세아시멘트
씨앤지하이테크,유사종목_1,더네이쳐홀딩스
씨앤지하이테크,유사종목_2,아이쓰리시스템
씨앤지하이테크,유사종목_3,샘표
씨앤지하이테크,유사종목_4,조광페인트
씨앤지하이테크,유사종목_5,두산밥캣
씨앤투스,유사종목_1,실리콘투
씨앤투스,유사종목_2,원방테크
씨앤투스,유사종목_3,CBI
씨앤투스,유사종목_4,솔트룩스
씨앤투스,유사종목_5,하나머스트7호스팩
씨에스베어링,유사종목_1,모나미
씨에스베어링,유사종목_2,범양건영
씨에스베어링,유사종목_3,시그네틱스
씨에스베어링,유사종목_4,대주전자재료
씨에스베어링,유사종목_5,한국파마
씨에스윈드,유사종목_1,아이씨디
씨에스윈드,유사종목_2,어보브반도체
씨에스윈드,유사종목_3,화성산업
씨에스윈드,유사종목_4,현대미포조선
씨에스윈드,유사종목_5,SKC
씨엔알리서치,유사종목_1,큐로
씨엔알리서치,유사종목_2,SG
씨엔알리서치,유사종목_3,나노
씨엔알리서치,유사종목_4,대우부품
씨엔알리서치,유사종목_5,뉴보텍
씨엔플러스,유사종목_1,TS트릴리온
씨엔플러스,유사종목_2,SBI핀테크솔루션즈
씨엔플러스,유사종목_3,메타랩스
씨엔플러스,유사종목_4,대창솔루션
씨엔플러스,유사종목_5,비츠로시스
씨유메디칼,유사종목_1,웨이브일렉트로
씨유메디칼,유사종목_2,남성
씨유메디칼,유사종목_3,상상인
씨유메디칼,유사종목_4,흥국에프엔비
씨유메디칼,유사종목_5,램테크놀러지
씨유테크,유사종목_1,제우스
씨유테크,유사종목_2,태경산업
씨유테크,유사종목_3,현대에버다임
씨유테크,유사종목_4,동아지질
씨유테크,유사종목_5,서원인텍
씨이랩,유사종목_1,지니너스
씨이랩,유사종목_2,HLB
씨이랩,유사종목_3,뉴로메카
씨이랩,유사종목_4,셀레믹스
씨이랩,유사종목_5,셀리드
씨젠,유사종목_1,랩지노믹스
씨젠,유사종목_2,바이오플러스
씨젠,유사종목_3,에이피티씨
씨젠,유사종목_4,골프존
씨젠,유사종목_5,DB하이텍
씨케이에이치,유사종목_1,SK스퀘어
씨케이에이치,유사종목_2,신테카바이오
씨케이에이치,유사종목_3,세종메디칼
씨케이에이치,유사종목_4,디에스앤엘
씨케이에이치,유사종목_5,프레스티지바이오로직스
씨큐브,유사종목_1,성우테크론
씨큐브,유사종목_2,한올바이오파마
씨큐브,유사종목_3,비씨월드제약
씨큐브,유사종목_4,셀트리온헬스케어
씨큐브,유사종목_5,에스엔유
씨티씨바이오,유사종목_1,삼성중공업
씨티씨바이오,유사종목_2,제닉
씨티씨바이오,유사종목_3,엠로
씨티씨바이오,유사종목_4,좋은사람들
씨티씨바이오,유사종목_5,오킨스전자
씨티케이,유사종목_1,국일신동
씨티케이,유사종목_2,아톤
씨티케이,유사종목_3,우진
씨티케이,유사종목_4,진도
씨티케이,유사종목_5,태원물산
아가방컴퍼니,유사종목_1,차바이오텍
아가방컴퍼니,유사종목_2,동화약품
아가방컴퍼니,유사종목_3,코콤
아가방컴퍼니,유사종목_4,빛샘전자
아가방컴퍼니,유사종목_5,파인디지털
아나패스,유사종목_1,현대이지웰
아나패스,유사종목_2,남선알미늄
아나패스,유사종목_3,피델릭스
아나패스,유사종목_4,알루코
아나패스,유사종목_5,다이나믹디자인
아난티,유사종목_1,KC그린홀딩스
아난티,유사종목_2,이노시스
아난티,유사종목_3,나노엔텍
아난티,유사종목_4,에프앤가이드
아난티,유사종목_5,알엔투테크놀로지
아남전자,유사종목_1,카프로
아남전자,유사종목_2,나인테크
아남전자,유사종목_3,서울식품
아남전자,유사종목_4,형지I&C
아남전자,유사종목_5,에쎈테크
아리온,유사종목_1,솔고바이오
아리온,유사종목_2,제주맥주
아리온,유사종목_3,비케이홀딩스
아리온,유사종목_4,메디콕스
아리온,유사종목_5,뉴지랩파마
아모그린텍,유사종목_1,구영테크
아모그린텍,유사종목_2,영신금속
아모그린텍,유사종목_3,필옵틱스
아모그린텍,유사종목_4,포커스에이치엔에스
아모그린텍,유사종목_5,디아이씨
아모레G,유사종목_1,KISCO홀딩스
아모레G,유사종목_2,삼영무역
아모레G,유사종목_3,대성미생물
아모레G,유사종목_4,KPX홀딩스
아모레G,유사종목_5,POSCO홀딩스
아모레퍼시픽,유사종목_1,고려아연
아모레퍼시픽,유사종목_2,HDC
아모레퍼시픽,유사종목_3,동화기업
아모레퍼시픽,유사종목_4,세방전지
아모레퍼시픽,유사종목_5,MDS테크
아모센스,유사종목_1,서울바이오시스
아모센스,유사종목_2,JW홀딩스
아모센스,유사종목_3,알에스오토메이션
아모센스,유사종목_4,고려산업
아모센스,유사종목_5,STX엔진
아모텍,유사종목_1,코스맥스비티아이
아모텍,유사종목_2,사조씨푸드
아모텍,유사종목_3,부국철강
아모텍,유사종목_4,동국산업
아모텍,유사종목_5,하이스틸
아미노로직스,유사종목_1,에이티넘인베스트
아미노로직스,유사종목_2,이월드
아미노로직스,유사종목_3,일신바이오
아미노로직스,유사종목_4,엑셈
아미노로직스,유사종목_5,CMG제약
아미코젠,유사종목_1,이연제약
아미코젠,유사종목_2,RF머트리얼즈
아미코젠,유사종목_3,한신기계
아미코젠,유사종목_4,팜스빌
아미코젠,유사종목_5,유엔젤
아바코,유사종목_1,일양약품
아바코,유사종목_2,상아프론테크
아바코,유사종목_3,디아이
아바코,유사종목_4,DSR제강
아바코,유사종목_5,에프에스티
아바텍,유사종목_1,에너토크
아바텍,유사종목_2,블루콤
아바텍,유사종목_3,SNT중공업
아바텍,유사종목_4,프리엠스
아바텍,유사종목_5,동양파일
아비코전자,유사종목_1,한국철강
아비코전자,유사종목_2,아시아나IDT
아비코전자,유사종목_3,제일전기공업
아비코전자,유사종목_4,한전KPS
아비코전자,유사종목_5,테이팩스
아세아,유사종목_1,동일산업
아세아,유사종목_2,조선내화
아세아,유사종목_3,HL홀딩스
아세아,유사종목_4,세방
아세아,유사종목_5,우주일렉트로
아세아시멘트,유사종목_1,종근당바이오
아세아시멘트,유사종목_2,영풍
아세아시멘트,유사종목_3,KCC
아세아시멘트,유사종목_4,에스엠
아세아시멘트,유사종목_5,고려제약
아세아제지,유사종목_1,삼양홀딩스
아세아제지,유사종목_2,HDC랩스
아세아제지,유사종목_3,사조산업
아세아제지,유사종목_4,대창단조
아세아제지,유사종목_5,유니드
아세아텍,유사종목_1,아이쓰리시스템
아세아텍,유사종목_2,유니온
아세아텍,유사종목_3,태경비케이
아세아텍,유사종목_4,알비더블유
아세아텍,유사종목_5,화성밸브
아센디오,유사종목_1,인트로메딕
아센디오,유사종목_2,피에이치씨
아센디오,유사종목_3,한일진공
아센디오,유사종목_4,제넨바이오
아센디오,유사종목_5,이노테라피
아셈스,유사종목_1,KG모빌리언스
아셈스,유사종목_2,PI첨단소재
아셈스,유사종목_3,보라티알
아셈스,유사종목_4,제노레이
아셈스,유사종목_5,진양제약
아스타,유사종목_1,이오플로우
아스타,유사종목_2,싸이토젠
아스타,유사종목_3,노을
아스타,유사종목_4,퀀타매트릭스
아스타,유사종목_5,압타바이오
아스트,유사종목_1,제이스코홀딩스
아스트,유사종목_2,하이즈항공
아스트,유사종목_3,와이팜
아스트,유사종목_4,아이큐어
아스트,유사종목_5,한컴라이프케어
아스플로,유사종목_1,진양산업
아스플로,유사종목_2,BGF에코머티리얼즈
아스플로,유사종목_3,오로라
아스플로,유사종목_4,윈하이텍
아스플로,유사종목_5,덕우전자
아시아경제,유사종목_1,진양홀딩스
아시아경제,유사종목_2,한라IMS
아시아경제,유사종목_3,피코그램
아시아경제,유사종목_4,이퓨쳐
아시아경제,유사종목_5,부광약품
아시아나IDT,유사종목_1,제일전기공업
아시아나IDT,유사종목_2,한국철강
아시아나IDT,유사종목_3,크리스에프앤씨
아시아나IDT,유사종목_4,한전KPS
아시아나IDT,유사종목_5,아비코전자
아시아나항공,유사종목_1,동원금속
아시아나항공,유사종목_2,평화산업
아시아나항공,유사종목_3,DH오토웨어
아시아나항공,유사종목_4,세동
아시아나항공,유사종목_5,대신정보통신
아시아종묘,유사종목_1,이엠코리아
아시아종묘,유사종목_2,우진비앤지
아시아종묘,유사종목_3,경남제약
아시아종묘,유사종목_4,대한광통신
아시아종묘,유사종목_5,기산텔레콤
아우딘퓨쳐스,유사종목_1,나노
아우딘퓨쳐스,유사종목_2,SG
아우딘퓨쳐스,유사종목_3,우정바이오
아우딘퓨쳐스,유사종목_4,윈팩
아우딘퓨쳐스,유사종목_5,아이에이
아이디스,유사종목_1,엠케이전자
아이디스,유사종목_2,슈피겐코리아
아이디스,유사종목_3,디씨엠
아이디스,유사종목_4,웹케시
아이디스,유사종목_5,OCI
아이디스홀딩스,유사종목_1,삼영무역
아이디스홀딩스,유사종목_2,아모레G
아이디스홀딩스,유사종목_3,KISCO홀딩스
아이디스홀딩스,유사종목_4,대성미생물
아이디스홀딩스,유사종목_5,SNT에너지
아이디피,유사종목_1,에코마케팅
아이디피,유사종목_2,원익IPS
아이디피,유사종목_3,새로닉스
아이디피,유사종목_4,에치에프알
아이디피,유사종목_5,에스제이그룹
아이마켓코리아,유사종목_1,우리엔터프라이즈
아이마켓코리아,유사종목_2,신세계건설
아이마켓코리아,유사종목_3,LX인터내셔널
아이마켓코리아,유사종목_4,에스에이엠티
아이마켓코리아,유사종목_5,미래반도체
아이비김영,유사종목_1,사조동아원
아이비김영,유사종목_2,녹십자엠에스
아이비김영,유사종목_3,강원에너지
아이비김영,유사종목_4,코세스
아이비김영,유사종목_5,한국화장품
아이센스,유사종목_1,삼영무역
아이센스,유사종목_2,SJM
아이센스,유사종목_3,SNT에너지
아이센스,유사종목_4,황금에스티
아이센스,유사종목_5,아이디스홀딩스
아이스크림에듀,유사종목_1,비비안
아이스크림에듀,유사종목_2,세경하이테크
아이스크림에듀,유사종목_3,머큐리
아이스크림에듀,유사종목_4,에이블씨엔씨
아이스크림에듀,유사종목_5,휴비스
아이쓰리시스템,유사종목_1,태경비케이
아이쓰리시스템,유사종목_2,화성밸브
아이쓰리시스템,유사종목_3,유니온
아이쓰리시스템,유사종목_4,녹십자웰빙
아이쓰리시스템,유사종목_5,MDS테크
아이씨디,유사종목_1,씨에스윈드
아이씨디,유사종목_2,휴온스
아이씨디,유사종목_3,핌스
아이씨디,유사종목_4,에이디테크놀로지
아이씨디,유사종목_5,어보브반도체
아이씨에이치,유사종목_1,LS네트웍스
아이씨에이치,유사종목_2,이노시스
아이씨에이치,유사종목_3,나노엔텍
아이씨에이치,유사종목_4,골프존뉴딘홀딩스
아이씨에이치,유사종목_5,KH 필룩스
아이앤씨,유사종목_1,위즈코프
아이앤씨,유사종목_2,에스엔유
아이앤씨,유사종목_3,모다이노칩
아이앤씨,유사종목_4,초록뱀미디어
아이앤씨,유사종목_5,엘컴텍
아이에스동서,유사종목_1,TKG휴켐스
아이에스동서,유사종목_2,영원무역
아이에스동서,유사종목_3,삼양패키징
아이에스동서,유사종목_4,유니드
아이에스동서,유사종목_5,HDC랩스
아이에스이커머스,유사종목_1,캐리소프트
아이에스이커머스,유사종목_2,갤럭시아에스엠
아이에스이커머스,유사종목_3,제이스코홀딩스
아이에스이커머스,유사종목_4,룽투코리아
아이에스이커머스,유사종목_5,엘앤케이바이오
아이에이,유사종목_1,서울전자통신
아이에이,유사종목_2,유니켐
아이에이,유사종목_3,수성샐바시온
아이에이,유사종목_4,한빛소프트
아이에이,유사종목_5,보해양조
아이엘사이언스,유사종목_1,유니슨
아이엘사이언스,유사종목_2,KR모터스
아이엘사이언스,유사종목_3,한창
아이엘사이언스,유사종목_4,영우디에스피
아이엘사이언스,유사종목_5,재영솔루텍
아이엠,유사종목_1,KC코트렐
아이엠,유사종목_2,뉴프렉스
아이엠,유사종목_3,정원엔시스
아이엠,유사종목_4,디와이씨
아이엠,유사종목_5,이수페타시스
아이오케이,유사종목_1,HLB테라퓨틱스
아이오케이,유사종목_2,이월드
아이오케이,유사종목_3,엔피
아이오케이,유사종목_4,디아이티
아이오케이,유사종목_5,에이프로젠
아이윈,유사종목_1,한국선재
아이윈,유사종목_2,코오롱플라스틱
아이윈,유사종목_3,세진중공업
아이윈,유사종목_4,대영포장
아이윈,유사종목_5,로지시스
아이윈플러스,유사종목_1,더코디
아이윈플러스,유사종목_2,디엔에이링크
아이윈플러스,유사종목_3,메디콕스
아이윈플러스,유사종목_4,에스트래픽
아이윈플러스,유사종목_5,비케이홀딩스
아이즈비전,유사종목_1,DSR제강
아이즈비전,유사종목_2,하츠
아이즈비전,유사종목_3,지엔씨에너지
아이즈비전,유사종목_4,아모텍
아이즈비전,유사종목_5,일양약품
아이진,유사종목_1,퀀타매트릭스
아이진,유사종목_2,압타바이오
아이진,유사종목_3,카이노스메드
아이진,유사종목_4,파멥신
아이진,유사종목_5,코오롱티슈진
아이컴포넌트,유사종목_1,와이어블
아이컴포넌트,유사종목_2,한국전자홀딩스
아이컴포넌트,유사종목_3,이글벳
아이컴포넌트,유사종목_4,한스바이오메드
아이컴포넌트,유사종목_5,에프엔에스테크
아이퀘스트,유사종목_1,지씨셀
아이퀘스트,유사종목_2,제룡산업
아이퀘스트,유사종목_3,브이원텍
아이퀘스트,유사종목_4,옵투스제약
아이퀘스트,유사종목_5,나노신소재
아이큐어,유사종목_1,아스트
아이큐어,유사종목_2,우리넷
아이큐어,유사종목_3,푸른기술
아이큐어,유사종목_4,와이팜
아이큐어,유사종목_5,한컴라이프케어
아이크래프트,유사종목_1,티라유텍
아이크래프트,유사종목_2,시그네틱스
아이크래프트,유사종목_3,한진중공업홀딩스
아이크래프트,유사종목_4,한솔인티큐브
아이크래프트,유사종목_5,다산네트웍스
아이텍,유사종목_1,모다이노칩
아이텍,유사종목_2,신진에스엠
아이텍,유사종목_3,보락
아이텍,유사종목_4,레이
아이텍,유사종목_5,쎄트렉아이
아이톡시,유사종목_1,프로스테믹스
아이톡시,유사종목_2,골드앤에스
아이톡시,유사종목_3,네오펙트
아이톡시,유사종목_4,KR모터스
아이톡시,유사종목_5,제넨바이오
아이티센,유사종목_1,BGF리테일
아이티센,유사종목_2,현대코퍼레이션
아이티센,유사종목_3,케이카
아이티센,유사종목_4,CJ프레시웨이
아이티센,유사종목_5,서진오토모티브
아이티아이즈,유사종목_1,TBH글로벌
아이티아이즈,유사종목_2,JW중외제약
아이티아이즈,유사종목_3,혜인
아이티아이즈,유사종목_4,서연탑메탈
아이티아이즈,유사종목_5,파라텍
아이티엠반도체,유사종목_1,다산네트웍스
아이티엠반도체,유사종목_2,대림통상
아이티엠반도체,유사종목_3,광진실업
아이티엠반도체,유사종목_4,도화엔지니어링
아이티엠반도체,유사종목_5,일진홀딩스
아이패밀리에스씨,유사종목_1,NHN한국사이버결제
아이패밀리에스씨,유사종목_2,심텍
아이패밀리에스씨,유사종목_3,국동
아이패밀리에스씨,유사종목_4,신성델타테크
아이패밀리에스씨,유사종목_5,금호건설
아주IB투자,유사종목_1,롯데손해보험
아주IB투자,유사종목_2,푸른저축은행
아주IB투자,유사종목_3,현대해상
아주IB투자,유사종목_4,흥국화재
아주IB투자,유사종목_5,동양생명
아주스틸,유사종목_1,KTcs
아주스틸,유사종목_2,엠씨넥스
아주스틸,유사종목_3,한성기업
아주스틸,유사종목_4,코오롱
아주스틸,유사종목_5,SK네트웍스
아즈텍WB,유사종목_1,안랩
아즈텍WB,유사종목_2,SK텔레콤
아즈텍WB,유사종목_3,한일홀딩스
아즈텍WB,유사종목_4,풍국주정
아즈텍WB,유사종목_5,삼성SDI
아진산업,유사종목_1,파워넷
아진산업,유사종목_2,원익큐브
아진산업,유사종목_3,화승인더
아진산업,유사종목_4,화신정공
아진산업,유사종목_5,해태제과식품
아진엑스텍,유사종목_1,대정화금
아진엑스텍,유사종목_2,레이언스
아진엑스텍,유사종목_3,비비씨
아진엑스텍,유사종목_4,일진다이아
아진엑스텍,유사종목_5,SJM홀딩스
아톤,유사종목_1,오이솔루션
아톤,유사종목_2,태원물산
아톤,유사종목_3,우진
아톤,유사종목_4,태웅
아톤,유사종목_5,국일신동
아프리카TV,유사종목_1,쿠쿠홈시스
아프리카TV,유사종목_2,피에스케이
아프리카TV,유사종목_3,골프존
아프리카TV,유사종목_4,성일하이텍
아프리카TV,유사종목_5,새로닉스
안국약품,유사종목_1,자화전자
안국약품,유사종목_2,조광페인트
안국약품,유사종목_3,휴스틸
안국약품,유사종목_4,부스타
안국약품,유사종목_5,플래티어
안랩,유사종목_1,한일홀딩스
안랩,유사종목_2,SK텔레콤
안랩,유사종목_3,대봉엘에스
안랩,유사종목_4,아즈텍WB
안랩,유사종목_5,제이브이엠
안트로젠,유사종목_1,카카오게임즈
안트로젠,유사종목_2,솔트룩스
안트로젠,유사종목_3,카카오페이
안트로젠,유사종목_4,하나머스트7호스팩
안트로젠,유사종목_5,테고사이언스
알로이스,유사종목_1,비즈니스온
알로이스,유사종목_2,코데즈컴바인
알로이스,유사종목_3,리메드
알로이스,유사종목_4,엠아이텍
알로이스,유사종목_5,알서포트
알루코,유사종목_1,조일알미늄
알루코,유사종목_2,다이나믹디자인
알루코,유사종목_3,미래생명자원
알루코,유사종목_4,서한
알루코,유사종목_5,한국전자금융
알리코제약,유사종목_1,푸드웰
알리코제약,유사종목_2,파버나인
알리코제약,유사종목_3,디와이파워
알리코제약,유사종목_4,그리티
알리코제약,유사종목_5,LG유플러스
알비더블유,유사종목_1,한스바이오메드
알비더블유,유사종목_2,무림P&P
알비더블유,유사종목_3,와이어블
알비더블유,유사종목_4,파커스
알비더블유,유사종목_5,엘엠에스
알서포트,유사종목_1,비즈니스온
알서포트,유사종목_2,미투온
알서포트,유사종목_3,알로이스
알서포트,유사종목_4,엠아이텍
알서포트,유사종목_5,더블유에스아이
알에스오토메이션,유사종목_1,고려산업
알에스오토메이션,유사종목_2,일지테크
알에스오토메이션,유사종목_3,현우산업
알에스오토메이션,유사종목_4,아모센스
알에스오토메이션,유사종목_5,서울바이오시스
알에프세미,유사종목_1,탑코미디어
알에프세미,유사종목_2,알파홀딩스
알에프세미,유사종목_3,웹스
알에프세미,유사종목_4,엘앤케이바이오
알에프세미,유사종목_5,금호에이치티
알에프텍,유사종목_1,대륙제관
알에프텍,유사종목_2,계양전기
알에프텍,유사종목_3,하이트진로홀딩스
알에프텍,유사종목_4,노루페인트
알에프텍,유사종목_5,인터플렉스
알엔투테크놀로지,유사종목_1,KH 필룩스
알엔투테크놀로지,유사종목_2,LS네트웍스
알엔투테크놀로지,유사종목_3,나노엔텍
알엔투테크놀로지,유사종목_4,아난티
알엔투테크놀로지,유사종목_5,KC그린홀딩스
알체라,유사종목_1,롯데관광개발
알체라,유사종목_2,파수
알체라,유사종목_3,퓨쳐켐
알체라,유사종목_4,올릭스
알체라,유사종목_5,라닉스
알테오젠,유사종목_1,케이피에스
알테오젠,유사종목_2,로보로보
알테오젠,유사종목_3,노랑풍선
알테오젠,유사종목_4,스카이문스테크놀로지
알테오젠,유사종목_5,쇼박스
알톤스포츠,유사종목_1,시노펙스
알톤스포츠,유사종목_2,신일전자
알톤스포츠,유사종목_3,에스와이
알톤스포츠,유사종목_4,금양
알톤스포츠,유사종목_5,정다운
알티캐스트,유사종목_1,바이오솔루션
알티캐스트,유사종목_2,서부T&D
알티캐스트,유사종목_3,대구백화점
알티캐스트,유사종목_4,클라우드에어
알티캐스트,유사종목_5,베뉴지
알파홀딩스,유사종목_1,남성
알파홀딩스,유사종목_2,웨이브일렉트로
알파홀딩스,유사종목_3,디에이테크놀로지
알파홀딩스,유사종목_4,알에프세미
알파홀딩스,유사종목_5,NEW
알피바이오,유사종목_1,KCC건설
알피바이오,유사종목_2,엘앤에프
알피바이오,유사종목_3,삼화전기
알피바이오,유사종목_4,제일기획
알피바이오,유사종목_5,경남스틸
압타머사이언스,유사종목_1,맥스트
압타머사이언스,유사종목_2,에스씨엠생명과학
압타머사이언스,유사종목_3,싸이토젠
압타머사이언스,유사종목_4,차백신연구소
압타머사이언스,유사종목_5,에이비온
압타바이오,유사종목_1,퀀타매트릭스
압타바이오,유사종목_2,아이진
압타바이오,유사종목_3,노을
압타바이오,유사종목_4,파멥신
압타바이오,유사종목_5,카이노스메드
애경산업,유사종목_1,에스엘
애경산업,유사종목_2,오뚜기
애경산업,유사종목_3,코오롱인더
애경산업,유사종목_4,대원미디어
애경산업,유사종목_5,디와이
애경케미칼,유사종목_1,교촌에프앤비
애경케미칼,유사종목_2,탑엔지니어링
애경케미칼,유사종목_3,동원산업
애경케미칼,유사종목_4,드림텍
애경케미칼,유사종목_5,HDC현대EP
애니젠,유사종목_1,네이처셀
애니젠,유사종목_2,진원생명과학
애니젠,유사종목_3,에이루트
애니젠,유사종목_4,라닉스
애니젠,유사종목_5,케이피엠테크
애니플러스,유사종목_1,네오셈
애니플러스,유사종목_2,젬백스링크
애니플러스,유사종목_3,세종텔레콤
애니플러스,유사종목_4,원바이오젠
애니플러스,유사종목_5,와이아이케이
애드바이오텍,유사종목_1,장원테크
애드바이오텍,유사종목_2,에스트래픽
애드바이오텍,유사종목_3,소니드
애드바이오텍,유사종목_4,아이윈플러스
애드바이오텍,유사종목_5,텔레필드
애머릿지,유사종목_1,엘브이엠씨홀딩스
애머릿지,유사종목_2,신한제9호스팩
애머릿지,유사종목_3,SBI핀테크솔루션즈
애머릿지,유사종목_4,쎌마테라퓨틱스
애머릿지,유사종목_5,씨엔플러스
액션스퀘어,유사종목_1,인트로메딕
액션스퀘어,유사종목_2,차백신연구소
액션스퀘어,유사종목_3,아센디오
액션스퀘어,유사종목_4,딥노이드
액션스퀘어,유사종목_5,이노테라피
액토즈소프트,유사종목_1,나스미디어
액토즈소프트,유사종목_2,슈프리마
액토즈소프트,유사종목_3,더블유씨피
액토즈소프트,유사종목_4,LG
액토즈소프트,유사종목_5,풍산홀딩스
액트로,유사종목_1,흥국
액트로,유사종목_2,에스원
액트로,유사종목_3,유비벨록스
액트로,유사종목_4,제이스텍
액트로,유사종목_5,대덕전자
앤디포스,유사종목_1,용평리조트
앤디포스,유사종목_2,한신기계
앤디포스,유사종목_3,KPX생명과학
앤디포스,유사종목_4,유엔젤
앤디포스,유사종목_5,핸디소프트
앤씨앤,유사종목_1,케이에스피
앤씨앤,유사종목_2,카페24
앤씨앤,유사종목_3,롯데칠성
앤씨앤,유사종목_4,한국공항
앤씨앤,유사종목_5,롯데쇼핑
앱코,유사종목_1,아시아나IDT
앱코,유사종목_2,비엠티
앱코,유사종목_3,대현
앱코,유사종목_4,한미사이언스
앱코,유사종목_5,한국철강
앱클론,유사종목_1,티앤알바이오팹
앱클론,유사종목_2,에스티큐브
앱클론,유사종목_3,헬릭스미스
앱클론,유사종목_4,브릿지바이오테라퓨틱스
앱클론,유사종목_5,올릭스
야스,유사종목_1,대동전자
야스,유사종목_2,RFHIC
야스,유사종목_3,피앤씨테크
야스,유사종목_4,플랜티넷
야스,유사종목_5,브레인즈컴퍼니
양지사,유사종목_1,디어유
양지사,유사종목_2,인지소프트
양지사,유사종목_3,석경에이티
양지사,유사종목_4,셀트리온
양지사,유사종목_5,이엘피
어반리튬,유사종목_1,파나진
어반리튬,유사종목_2,KH 건설
어반리튬,유사종목_3,아이오케이
어반리튬,유사종목_4,이월드
어반리튬,유사종목_5,나이벡
어보브반도체,유사종목_1,핌스
어보브반도체,유사종목_2,휴온스
어보브반도체,유사종목_3,영림원소프트랩
어보브반도체,유사종목_4,씨에스윈드
어보브반도체,유사종목_5,한화에어로스페이스
어스앤에어로스페이스,유사종목_1,삼부토건
어스앤에어로스페이스,유사종목_2,F&F
어스앤에어로스페이스,유사종목_3,오스템임플란트
어스앤에어로스페이스,유사종목_4,명신산업
어스앤에어로스페이스,유사종목_5,심텍
얼라인드,유사종목_1,넥스턴바이오
얼라인드,유사종목_2,비아트론
얼라인드,유사종목_3,YW
얼라인드,유사종목_4,솔본
얼라인드,유사종목_5,SK아이이테크놀로지
에너토크,유사종목_1,아바텍
에너토크,유사종목_2,블루콤
에너토크,유사종목_3,SNT중공업
에너토크,유사종목_4,프리엠스
에너토크,유사종목_5,세원물산
에넥스,유사종목_1,대호특수강
에넥스,유사종목_2,유비온
에넥스,유사종목_3,티에이치엔
에넥스,유사종목_4,태평양물산
에넥스,유사종목_5,대유에이텍
에브리봇,유사종목_1,덴티움
에브리봇,유사종목_2,와이엠티
에브리봇,유사종목_3,유비쿼스
에브리봇,유사종목_4,보라티알
에브리봇,유사종목_5,웹케시
에스넷,유사종목_1,쏘카
에스넷,유사종목_2,웰크론
에스넷,유사종목_3,일동제약
에스넷,유사종목_4,솔루에타
에스넷,유사종목_5,하나투어
에스디바이오센서,유사종목_1,이크레더블
에스디바이오센서,유사종목_2,랩지노믹스
에스디바이오센서,유사종목_3,한국기업평가
에스디바이오센서,유사종목_4,노바텍
에스디바이오센서,유사종목_5,바텍
에스디생명공학,유사종목_1,센트럴인사이트
에스디생명공학,유사종목_2,화인베스틸
에스디생명공학,유사종목_3,형지엘리트
에스디생명공학,유사종목_4,제이엠아이
에스디생명공학,유사종목_5,케스피온
에스디시스템,유사종목_1,뉴보텍
에스디시스템,유사종목_2,성안
에스디시스템,유사종목_3,체시스
에스디시스템,유사종목_4,큐로
에스디시스템,유사종목_5,대우부품
에스맥,유사종목_1,콘텐트리중앙
에스맥,유사종목_2,디티앤씨
에스맥,유사종목_3,선도전기
에스맥,유사종목_4,티피씨글로벌
에스맥,유사종목_5,국영지앤엠
에스비비테크,유사종목_1,보로노이
에스비비테크,유사종목_2,인바이오젠
에스비비테크,유사종목_3,엔에스엔
에스비비테크,유사종목_4,버킷스튜디오
에스비비테크,유사종목_5,애니젠
에스씨디,유사종목_1,태림포장
에스씨디,유사종목_2,광진실업
에스씨디,유사종목_3,한국내화
에스씨디,유사종목_4,무림페이퍼
에스씨디,유사종목_5,모나리자
